step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.15250396728515625,2.409775699786792,29136,1.70967698097229,1.0
2,0.17510986328125,2.013426862586908,29728,6.009453058242798,0.4334168160239722
3,0.18951797485351562,1.1324538618938005,32928,13.597317457199097,0.37237673426069184
4,0.19769287109375,0.9289956271625709,38344,22.61719012260437,0.322682765613851
5,0.20473861694335938,0.6737745971472386,46044,31.685657501220703,0.27334361716085387
6,0.22646331787109375,0.6737745971472386,53360,47.93779277801514,0.25466453249365295
7,0.2405548095703125,0.6737745971472386,58624,57.335832357406616,0.23418483894127132
8,0.2695465087890625,0.6737745971472386,61624,67.49613833427429,0.22091586284528333
9,0.27368927001953125,0.6737745971472386,67604,82.07394862174988,0.20477445817077045
10,0.286285400390625,0.6737745971472386,73620,105.99187779426575,0.19798459072570837
11,0.2940635681152344,0.6737745971472386,79012,123.72637605667114,0.18411574657246826
12,0.2920570373535156,0.6737745971472386,86508,143.44941782951355,0.18017793603597965
13,0.3024864196777344,0.6737745971472386,93096,159.82200932502747,0.1641571461865619
14,0.3119659423828125,0.6737745971472386,99824,183.1741464138031,0.15403425817356867
15,0.3604698181152344,0.6737745971472386,106908,208.4508616924286,0.14203012105165908
16,0.39513397216796875,0.6737745971472386,116520,242.67252659797668,0.134121673773151
17,0.3922996520996094,0.6737745971472386,124072,286.83425545692444,0.1282637472978608
18,0.4120368957519531,0.6737745971472386,129916,318.3713858127594,0.11884865734693552
19,0.463287353515625,0.6737745971472386,135240,351.34462785720825,0.11269580037429387
20,0.4133415222167969,0.6737745971472386,143916,386.5252254009247,0.10774868868596173
21,0.4168128967285156,0.6737745971472386,150840,423.8291246891022,0.10325480652165774
22,0.4491844177246094,0.6737745971472386,157852,453.73135113716125,0.09964483919718281
23,0.46530914306640625,0.6737745971472386,162636,484.8239984512329,0.09796800030680933
24,0.4854545593261719,0.6737745971472386,169144,517.2826211452484,0.09347210836444925
25,0.47972869873046875,0.6737745971472386,174800,571.9950952529907,0.08996059501891758
26,0.4659080505371094,0.6737745971472386,184348,607.3470501899719,0.08857448395899009
27,0.4873695373535156,0.6737745971472386,190448,655.9846765995026,0.08549428872921386
28,0.5151481628417969,0.6737745971472386,195620,729.7264928817749,0.07955994403467495
29,0.5692253112792969,0.6737745971472386,202024,781.5319437980652,0.07676049768923845
30,0.6226882934570312,0.6737745971472386,209176,822.2212257385254,0.07534892408193648
31,0.606689453125,0.6737745971472386,213296,864.1839337348938,0.07304308442302869
32,0.6394004821777344,0.6737745971472386,220920,921.0304427146912,0.07298247194744302
33,0.6562080383300781,0.6737745971472386,226404,951.6133797168732,0.07122419569287983
34,0.6651649475097656,0.6737745971472386,232168,997.1879658699036,0.07082267446406963
35,0.6750526428222656,0.6737745971472386,239556,1059.1845905780792,0.07593972967755834
36,0.6766433715820312,0.6737745971472386,243524,1122.4703304767609,0.07139435988604241
37,0.6944847106933594,0.6737745971472386,250000,1172.030445098877,0.06926387720522323
38,0.7185249328613281,0.6737745971472386,254448,1270.5062863826752,0.06898556952577836
39,0.712371826171875,0.6737745971472386,260336,1338.9369142055511,0.06934408264181362
40,0.6553268432617188,0.6737745971472386,263640,1392.037181854248,0.05997011260219959
41,0.6786575317382812,0.6737745971472386,267020,1446.0788686275482,0.04451349538051311
42,0.7017288208007812,0.6737745971472386,270104,1517.9728772640228,0.03147389431650255
43,0.6881256103515625,0.6737745971472386,272360,1573.3112289905548,0.021817559870659455
44,0.7098007202148438,0.6737745971472386,272704,1611.4640545845032,0.013772271767319148
45,0.7355804443359375,0.6737745971472386,272812,1649.6413779258728,0.009261681057842306
46,0.7030448913574219,0.6737745971472386,273108,1687.8167316913605,0.006016947581204584
47,0.7286453247070312,0.6737745971472386,273748,1726.1101524829865,0.004462248354110825
48,0.7298660278320312,0.6737745971472386,273748,1747.0065932273865,0.002946298841527942
49,0.7298660278320312,0.6737745971472386,273748,1767.8207309246063,0.0019346956461428729
50,0.7258415222167969,0.6737745971472386,273748,1788.6050899028778,0.0013619604310311645
51,0.708953857421875,0.6737745971472386,273748,1809.4782593250275,0.000968532263679961
52,0.708953857421875,0.6737745971472386,273748,1830.2723577022552,0.0005508462740158161
53,0.6633415222167969,0.6737745971472386,273748,1851.3340117931366,0.0003889654228601873
54,0.6641464233398438,0.6737745971472386,273748,1872.288491487503,0.00021169090452400173
55,0.6641502380371094,0.6737745971472386,273748,1893.2664999961853,0.00013886986540856598
56,0.6641502380371094,0.6737745971472386,273748,1914.2151505947113,8.995667943223873e-05
