step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.6459884643554688,2.421460223782365,29160,0.8900589942932129,1.0
2,0.6726760864257812,2.1631819776019396,29480,1.9794344902038574,0.4149880608050865
3,0.7088088989257812,1.8573346920349814,32860,4.636175870895386,0.36810720588744894
4,0.7367973327636719,1.3119457196582756,37196,6.955586671829224,0.30198799335290566
5,0.7492446899414062,1.266535005792968,40624,9.049162864685059,0.2521406021612675
6,0.7600479125976562,1.266535005792968,44664,11.33333444595337,0.23915256971326632
7,0.7792739868164062,1.2543439630886284,47712,13.721142053604126,0.2288942366195296
8,0.8027267456054688,1.2543439630886284,51208,16.952000379562378,0.2196751959615091
9,0.8393821716308594,1.2543439630886284,57452,22.15732717514038,0.21312611555697888
10,0.8591117858886719,1.2543439630886284,60904,25.154603719711304,0.20006388717726378
11,0.8812484741210938,1.2543439630886284,66208,28.3547420501709,0.18828417760591867
12,0.9037933349609375,1.2543439630886284,73276,31.807856559753418,0.17616108470732814
13,0.9317245483398438,1.159837389914147,76808,34.383822441101074,0.16209890471800345
14,0.9632835388183594,1.159837389914147,84348,39.55609726905823,0.1550243809051049
15,0.9885406494140625,1.159837389914147,88296,45.01907515525818,0.14316730318710472
16,1.0097389221191406,1.159837389914147,95396,50.9721622467041,0.1376049294784455
17,1.0506401062011719,1.159837389914147,101780,57.27657866477966,0.12941071521589598
18,1.1012001037597656,0.9183430819359198,108452,65.5386426448822,0.12108055166724149
19,1.1277542114257812,0.9183430819359198,114200,71.02612948417664,0.11280070867264061
20,1.1632614135742188,0.9183430819359198,119560,78.7776243686676,0.10985786313037761
21,0.51055908203125,0.9183430819359198,125864,15.026612997055054,0.10627912420194593
