step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.170074462890625,0.9985141202383722,32016,5.055855989456177,1.0
2,0.1960906982421875,0.9985141202383722,36952,12.188551425933838,0.6221747303961299
3,0.204864501953125,0.9985141202383722,42304,20.75995397567749,0.5215255842277063
4,0.21989822387695312,0.9985141202383722,47336,28.23085641860962,0.4772889335066905
5,0.23477935791015625,0.9985141202383722,54708,42.774816274642944,0.43293546177838604
6,0.27140045166015625,0.9985141202383722,65460,57.004870891571045,0.40024952507575734
7,0.286224365234375,0.9985141202383722,75952,69.92828702926636,0.36882183616118785
8,0.30080413818359375,0.9985141202383722,89404,90.47259378433228,0.33520735163389936
9,0.3559074401855469,0.9985141202383722,104124,115.33392548561096,0.3082839548439897
10,0.3968467712402344,0.9985141202383722,115788,150.87396597862244,0.28591706931746336
11,0.4134788513183594,0.9985141202383722,131680,183.61577248573303,0.2683258934106718
12,0.4478569030761719,0.9985141202383722,146752,221.16157960891724,0.25138219272193907
13,0.435150146484375,0.9985141202383722,162632,263.567626953125,0.23615145826842854
14,0.4910697937011719,0.9985141202383722,178948,311.04271268844604,0.22385005369917615
15,0.48561859130859375,0.9985141202383722,194872,363.31859707832336,0.2105266204339073
16,0.6139717102050781,0.9985141202383722,210036,433.31263875961304,0.20199955585746973
17,0.6494293212890625,0.9985141202383722,225116,493.8996753692627,0.19169534398376453
18,0.6758842468261719,0.9985141202383722,244164,559.7487998008728,0.18429806111804428
19,0.7027740478515625,0.9985141202383722,259236,614.0519468784332,0.17573934379292824
20,0.6977119445800781,0.9985141202383722,278080,690.8630578517914,0.16760610039971488
21,0.6531105041503906,0.9985141202383722,293196,772.3859543800354,0.16324408896632217
22,0.7740211486816406,0.9492781132928666,310076,858.9570643901825,0.15730910617794652
23,0.7703208923339844,0.9492781132928666,326828,950.4461290836334,0.15084192844997588
24,0.7974281311035156,0.9492781132928666,344388,1048.6244876384735,0.1452309036636983
25,0.8620758056640625,0.9492781132928666,358204,1127.0240123271942,0.14064055948980464
26,0.8415260314941406,0.9492781132928666,373080,1259.2948265075684,0.13625754721955263
27,1.0199775695800781,0.9492781132928666,389336,1371.5272843837738,0.13187347638809713
28,1.0702362060546875,0.9492781132928666,406756,1487.6253147125244,0.12880910531505912
29,1.1587066650390625,0.9492781132928666,423920,1608.503497838974,0.12615459578979948
30,1.0879592895507812,0.9492781132928666,441316,1735.3434119224548,0.12240166700262807
31,1.1152992248535156,0.9492781132928666,458704,1899.2503118515015,0.11892479846147294
32,1.2349739074707031,0.9492781132928666,475304,2036.1562583446503,0.11746964912529453
33,1.3078269958496094,0.9492781132928666,491648,2177.2403445243835,0.11579070735279608
34,1.3377838134765625,0.9492781132928666,507884,2324.359932899475,0.11263367183061261
35,1.2765464782714844,0.9492781132928666,523452,2477.42835021019,0.11135321789163738
36,1.3295974731445312,0.9492781132928666,537928,2597.171096086502,0.10947934563038966
37,1.3565330505371094,0.9492781132928666,555412,2797.617684841156,0.10820900533140049
38,1.3206291198730469,0.9492781132928666,574156,2964.8333971500397,0.11084154980800566
39,1.3449516296386719,0.9492781132928666,589048,3137.6190042495728,0.12625864290193436
40,1.4444503784179688,0.9492781132928666,602100,3271.775365829468,0.11414704871416093
41,1.4444503784179688,0.9492781132928666,609552,3364.9243898391724,0.08783655375319523
42,1.4789619445800781,0.9492781132928666,616028,3458.8290860652924,0.06380936005118835
43,1.4884719848632812,0.9492781132928666,620488,3554.973121881485,0.04471972709426105
44,1.4560203552246094,0.9492781132928666,623156,3649.8400597572327,0.03196543787897178
45,1.5264244079589844,0.9492781132928666,625388,3787.469983100891,0.022241634732038724
46,1.4071426391601562,0.9492781132928666,628100,3927.462652206421,0.015333677380802714
47,1.5087890625,0.9492781132928666,629240,4024.760843038559,0.011639031347357427
48,1.5107536315917969,0.9492781132928666,629804,4122.235523939133,0.007839562127715886
49,1.5152244567871094,0.9492781132928666,630048,4219.661891698837,0.00551831446241077
50,1.5155601501464844,0.9492781132928666,630216,4316.104612112045,0.004089358616330085
51,1.5155601501464844,0.9492781132928666,630396,4412.893775939941,0.002837939490111575
52,1.5162429809570312,0.9492781132928666,630532,4510.8989243507385,0.001927634746245377
53,1.5162429809570312,0.9492781132928666,631336,4650.064478397369,0.0011998390922830482
54,1.5162429809570312,0.9492781132928666,631336,4705.393936157227,0.0009479872217183382
55,1.5162429809570312,0.9492781132928666,631336,4760.491785526276,0.0005883261667042014
56,1.4636077880859375,0.9492781132928666,631336,4812.805129766464,0.0005114769532648858
57,1.4441413879394531,0.9492781132928666,631432,4909.411954879761,0.0003385855669301662
58,1.5136756896972656,0.9492781132928666,631432,4962.87179684639,0.0002802182764911061
59,1.5143318176269531,0.9492781132928666,631432,5016.230159521103,0.00039995676574851
60,1.5143318176269531,0.9492781132928666,631432,5069.225115060806,0.0002546166670799581
61,1.5143318176269531,0.9492781132928666,631432,5122.174027204514,0.00017715833091537826
62,1.5143318176269531,0.9492781132928666,631432,5174.229200363159,9.749180486050998e-05
