step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.17579269409179688,2.339403064945998,41868,2.6338956356048584,1.0
2,0.20050048828125,1.9716086245892062,43840,9.318317174911499,0.36364274108841405
3,0.20397186279296875,1.788441801384257,45640,16.322366952896118,0.23280343850933705
4,0.20856857299804688,1.788441801384257,46644,21.281320333480835,0.1598399133466871
5,0.2159881591796875,1.1734123936351464,49744,31.411868572235107,0.17320671261505124
6,0.21585464477539062,1.1734123936351464,52032,42.094399213790894,0.15814695095527334
7,0.2395172119140625,0.971578383812669,57404,56.89658451080322,0.16535124331907497
8,0.2679557800292969,0.971578383812669,62904,73.64958024024963,0.18850792300247035
9,0.27741241455078125,0.971578383812669,67080,88.40601181983948,0.183799049940637
10,0.2894172668457031,0.5186609582525753,75776,104.97866415977478,0.19398783858234186
11,0.3087730407714844,0.5186609582525753,81296,123.38170337677002,0.1940750888004614
12,0.310455322265625,0.5186609582525753,86068,138.3952567577362,0.18746356183239957
13,0.3038444519042969,0.5186609582525753,92196,164.76048731803894,0.18132890729072884
14,0.3100395202636719,0.5186609582525753,97548,187.54877877235413,0.17331202027017842
15,0.3238182067871094,0.5186609582525753,102352,205.91575002670288,0.162591080372843
16,0.3626899719238281,0.5186609582525753,107620,237.3815336227417,0.1541195111974628
17,0.37735748291015625,0.5186609582525753,113820,257.9730956554413,0.14563046535093202
18,0.3873481750488281,0.5186609582525753,119948,279.8345868587494,0.13761046850818648
19,0.3955497741699219,0.5186609582525753,125832,310.2143888473511,0.12950933882047286
20,0.4338417053222656,0.5186609582525753,132120,334.5211546421051,0.1259389788081026
21,0.4117469787597656,0.5186609582525753,138612,360.2473621368408,0.11857809246245081
22,0.43141937255859375,0.5186609582525753,146668,405.036945104599,0.115860436132549
23,0.45253753662109375,0.5186609582525753,153476,433.9560272693634,0.10830270758885972
24,0.4472694396972656,0.5186609582525753,158868,473.7654445171356,0.10434292919797948
25,0.4757270812988281,0.5186609582525753,164820,505.2301926612854,0.09927026739728823
26,0.4497261047363281,0.5186609582525753,172920,538.2217195034027,0.09484344943959185
27,0.48929595947265625,0.5186609582525753,178492,572.5379300117493,0.09040526271692977
28,0.4785308837890625,0.5186609582525753,185444,608.3461582660675,0.08950147414495345
29,0.50811767578125,0.5186609582525753,190324,645.0957992076874,0.08571962116077603
30,0.528350830078125,0.5186609582525753,197264,695.2077097892761,0.0845740868449363
31,0.6044769287109375,0.5186609582525753,204860,747.5975584983826,0.08161639950426554
32,0.6260871887207031,0.5186609582525753,211100,801.6708631515503,0.07803872413480262
33,0.6383247375488281,0.5186609582525753,218620,857.8999240398407,0.0763596759279869
34,0.6448898315429688,0.5186609582525753,223972,888.2671930789948,0.07335615741097774
35,0.6541061401367188,0.5186609582525753,230016,947.850766658783,0.0727773864890403
36,0.6631507873535156,0.5186609582525753,236468,994.3535025119781,0.06993621037702226
37,0.6747665405273438,0.5186609582525753,243568,1072.4398412704468,0.06916644821498143
38,0.6809921264648438,0.5186609582525753,248136,1121.6547734737396,0.0674236795704834
39,0.6878662109375,0.5186609582525753,252816,1218.772294998169,0.06717512914847605
40,0.7006378173828125,0.5186609582525753,261012,1303.1707873344421,0.06636140514467555
41,0.6823272705078125,0.5186609582525753,265352,1372.8909459114075,0.06514586001518996
42,0.724365234375,0.5186609582525753,271464,1427.924242258072,0.06454739042474865
43,0.7089576721191406,0.5186609582525753,278064,1519.007507801056,0.06510493355971196
44,0.7564735412597656,0.5186609582525753,285808,1577.1429419517517,0.06395099430958984
45,0.7332496643066406,0.5186609582525753,292860,1655.0641689300537,0.06385086873303844
46,0.7332534790039062,0.5186609582525753,300296,1772.9529082775116,0.06317314759529839
47,0.7361831665039062,0.5186609582525753,305968,1873.9158384799957,0.062080789359395136
48,0.7611007690429688,0.5186609582525753,314144,1979.0687215328217,0.06193253736855022
49,0.7800521850585938,0.5186609582525753,319932,2064.7304871082306,0.05932750032722528
50,0.7424774169921875,0.5186609582525753,327144,2151.869706392288,0.05759215599935136
51,0.7854118347167969,0.5186609582525753,333168,2219.8885304927826,0.057304185090601444
52,0.8125877380371094,0.5186609582525753,340824,2311.136315345764,0.058114829999480325
53,0.7982673645019531,0.5186609582525753,347112,2382.2263700962067,0.05666207319366131
54,0.8686485290527344,0.5186609582525753,353696,2454.801028251648,0.05553670191510652
55,0.8802337646484375,0.5186609582525753,359760,2551.5958313941956,0.05579106328981083
56,0.8886260986328125,0.5186609582525753,366108,2673.273361682892,0.05343732228837535
57,0.8979301452636719,0.5186609582525753,373576,2774.3512284755707,0.05523459555804878
58,0.9017257690429688,0.5186609582525753,379320,2852.830285549164,0.05290973219641245
59,0.9128074645996094,0.5186609582525753,385800,2932.7317564487457,0.0523849400209444
60,1.0200653076171875,0.5186609582525753,394196,3065.245966911316,0.05354007475433369
61,1.1158103942871094,0.5186609582525753,400852,3147.3518023490906,0.051857013274147004
62,1.0334892272949219,0.5186609582525753,406992,3256.9170751571655,0.050659107767713006
63,1.1360816955566406,0.5186609582525753,414160,3368.3340167999268,0.05021687355629358
64,1.1896553039550781,0.5186609582525753,423940,3482.4655957221985,0.05066126112130738
65,1.2039718627929688,0.5186609582525753,428156,3598.3260476589203,0.050193114195087665
66,1.1655998229980469,0.5186609582525753,435504,3771.859818458557,0.0514486985901431
67,1.1774673461914062,0.5186609582525753,443520,3892.408519744873,0.049839779618412496
68,1.1885337829589844,0.5186609582525753,449180,3985.6142587661743,0.04869467247530979
69,1.1996994018554688,0.5186609582525753,456992,4110.481678009033,0.048299124295913216
70,1.2059707641601562,0.5186609582525753,460808,4206.498953819275,0.04957435256517595
71,1.2134170532226562,0.5186609582525753,464528,4333.488777637482,0.05018399693849566
72,1.2757301330566406,0.5186609582525753,469620,4431.948345184326,0.04524424041331586
73,1.2842063903808594,0.5186609582525753,474452,4532.283743858337,0.039246558434410696
74,1.2918434143066406,0.5186609582525753,478620,4633.3549382686615,0.03550707516186586
75,1.2990379333496094,0.5186609582525753,482008,4734.027350902557,0.03401411922400472
76,1.2990379333496094,0.5186609582525753,484008,4834.428769826889,0.03381119068714059
77,1.3086700439453125,0.5186609582525753,487680,4935.6840653419495,0.03551719713539021
78,1.3141860961914062,0.5186609582525753,489296,5038.565954208374,0.03634500744152033
79,1.3174705505371094,0.5186609582525753,492084,5140.768513441086,0.031244324866135403
80,1.3200111389160156,0.5186609582525753,493712,5211.485620260239,0.023365665033444234
81,1.3200111389160156,0.5186609582525753,494512,5282.248215436935,0.01662384544631807
82,1.3260231018066406,0.5186609582525753,495620,5352.988293170929,0.011369473283982402
83,1.32696533203125,0.5186609582525753,495708,5423.782942056656,0.007857396191044965
84,1.3282127380371094,0.5186609582525753,495708,5462.538751840591,0.005093552489031492
85,1.2765388488769531,0.5186609582525753,495808,5532.969663619995,0.0034868069863025417
86,1.2765388488769531,0.5186609582525753,496368,5635.7302412986755,0.002304602049602352
87,1.3269500732421875,0.5186609582525753,496368,5674.657191991806,0.0013151451110864657
88,1.3269500732421875,0.5186609582525753,496368,5713.58145403862,0.0008726879902577835
89,1.3283615112304688,0.5186609582525753,496368,5752.459247350693,0.0005488440740905426
90,1.2758407592773438,0.5186609582525753,496368,5791.37020778656,0.0002920197865706392
91,1.2758407592773438,0.5186609582525753,496368,5830.200590133667,0.00019869488406813184
92,1.2758445739746094,0.5186609582525753,496368,5868.886539936066,0.00014806868821119198
93,1.2758445739746094,0.5186609582525753,496368,5907.559111833572,8.830289722747939e-05
