step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.19835662841796875,2.9878011403336364,51456,8.584757328033447,1.0
2,0.2303009033203125,2.9878011403336364,54104,22.651631355285645,0.36645754792710955
3,0.24121856689453125,2.9878011403336364,57348,34.7864248752594,0.21713390358173795
4,0.2535362243652344,2.398400774809997,60108,44.53066325187683,0.17441916191276272
5,0.2713966369628906,2.1624377980249068,63240,54.803943157196045,0.15990982342295054
6,0.2724876403808594,2.1397498240569925,66012,65.53689360618591,0.1385456867016696
7,0.2824058532714844,2.1397498240569925,70804,80.6849913597107,0.14641682741883075
8,0.29161834716796875,2.1397498240569925,72976,88.98616671562195,0.1498255387220832
9,0.2982177734375,1.9451046264484801,77688,105.89795637130737,0.15212461465571295
10,0.3003044128417969,1.9451046264484801,83620,119.90550518035889,0.15471619106610143
11,0.3188667297363281,1.8626010406924425,88544,139.76973390579224,0.151855814584511
12,0.3029594421386719,1.8626010406924425,94244,155.80089116096497,0.14911992571482774
13,0.3124237060546875,1.8626010406924425,101080,178.86190462112427,0.14557306999709466
14,0.3609657287597656,1.3706507149238945,108288,203.45578694343567,0.14044524581924211
15,0.37860107421875,1.3706507149238945,116100,230.42924880981445,0.13755321821595906
16,0.38964080810546875,1.3706507149238945,123960,252.39018321037292,0.13059091457626174
17,0.427978515625,1.3706507149238945,132848,283.9161295890808,0.1260524668942109
18,0.4509429931640625,1.3357374527091253,140288,317.18690276145935,0.12035047715583264
19,0.4144287109375,1.3357374527091253,150744,344.7131345272064,0.1154104758093249
20,0.4306373596191406,1.3357374527091253,157252,373.68645095825195,0.11054881756155388
21,0.45664215087890625,1.3357374527091253,167244,404.6945471763611,0.10867986006615964
22,0.4877357482910156,1.3357374527091253,175504,448.34661197662354,0.10545705988497199
23,0.46436309814453125,1.2540071020173353,185420,494.66827726364136,0.10283419856394393
24,0.5165328979492188,1.2540071020173353,193856,542.9351632595062,0.09818194818714517
25,0.5221328735351562,1.2540071020173353,202672,605.3823208808899,0.09642558980755538
26,0.5867500305175781,1.2540071020173353,211988,671.7496366500854,0.09374969462758631
27,0.6063156127929688,1.2540071020173353,221552,714.1161148548126,0.0911719589407863
28,0.6213417053222656,1.2540071020173353,231004,772.8949954509735,0.08933437736757047
29,0.6653251647949219,1.2540071020173353,240932,819.6602683067322,0.08721170420848881
30,0.6645088195800781,1.2540071020173353,248116,868.2644910812378,0.08382335786119686
31,0.6921730041503906,1.2540071020173353,259740,934.9559953212738,0.08352823841957652
32,0.716461181640625,1.2540071020173353,268232,987.4180834293365,0.07985036657868924
33,0.6876716613769531,1.2540071020173353,276436,1042.1296591758728,0.07800973082803396
34,0.7153091430664062,1.2540071020173353,288332,1117.0831215381622,0.07866697048406147
35,0.7523384094238281,1.2540071020173353,296996,1194.4736399650574,0.0771825319946918
36,0.7321586608886719,1.2540071020173353,305868,1255.593822002411,0.07385345819159822
37,0.7410011291503906,1.2540071020173353,312800,1338.0048336982727,0.073265701856301
38,0.7733497619628906,1.2540071020173353,320076,1402.2473421096802,0.07383734087936641
39,0.8147850036621094,1.2540071020173353,330112,1509.6014103889465,0.07018697775925682
40,0.7776947021484375,1.2540071020173353,337136,1597.8758456707,0.06158374279495251
41,0.7856788635253906,1.2540071020173353,342472,1666.6129264831543,0.05354364838789372
42,0.7925300598144531,1.2540071020173353,347188,1758.1023526191711,0.04925136045754674
43,0.8612594604492188,1.2540071020173353,351020,1829.1987507343292,0.046618562255170075
44,0.8682289123535156,1.2540071020173353,354184,1901.044329881668,0.04597679511528741
45,0.8744430541992188,1.2540071020173353,358132,1973.5036070346832,0.05053817541032507
46,0.8755760192871094,1.2540071020173353,360128,2023.7779829502106,0.048032097528997134
47,0.854034423828125,1.2540071020173353,361152,2097.0669746398926,0.03790695427475662
48,0.8355026245117188,1.2540071020173353,362516,2147.9665982723236,0.027398415543653572
49,0.8388748168945312,1.2540071020173353,364416,2222.214005947113,0.01959323414578822
50,0.8839492797851562,1.2540071020173353,365328,2272.294749736786,0.013456032593566512
51,0.8408432006835938,1.2540071020173353,365580,2323.584625482559,0.008804273417347859
52,0.8859367370605469,1.2540071020173353,365788,2374.8539967536926,0.005416093294765479
53,0.8859786987304688,1.2540071020173353,366160,2426.1866805553436,0.00357620586833761
54,0.8859786987304688,1.2540071020173353,366600,2477.967196702957,0.002260955467141932
55,0.8841361999511719,1.2540071020173353,366600,2506.556062936783,0.0014305861554670288
56,0.8941841125488281,1.2540071020173353,366600,2535.005617618561,0.0009030558053303773
57,0.9048538208007812,1.2540071020173353,366600,2563.602958917618,0.0005913093873109315
58,0.9067192077636719,1.2540071020173353,366600,2591.415099143982,0.00041081220457263464
59,0.8623771667480469,1.2540071020173353,366600,2619.7881791591644,0.00028316579885922594
60,0.8626937866210938,1.2540071020173353,366600,2647.878847837448,0.00015451466631864917
61,0.8938636779785156,1.2540071020173353,366600,2676.1444811820984,0.00010393192074419187
62,0.8619537353515625,1.2540071020173353,366600,2704.308278799057,0.00010731258403364643
63,0.8902206420898438,1.2540071020173353,366600,2732.4623396396637,7.115050716998466e-05
