step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.15182113647460938,2.415419636882973,29120,1.710806131362915,1.0
2,0.17471694946289062,1.9870396790594964,29532,4.657804489135742,0.39438049396907887
3,0.17981338500976562,1.699154931473546,32456,10.693547010421753,0.34781271935005276
4,0.19476699829101562,1.699154931473546,36028,20.91036820411682,0.28689461625872154
5,0.19783782958984375,0.8869366150210599,41108,30.9278781414032,0.24318031868939385
6,0.21850204467773438,0.7254146061609295,47880,40.50177717208862,0.22344702842732683
7,0.21933364868164062,0.7254146061609295,50280,48.59468173980713,0.2310384435082855
8,0.21747970581054688,0.7254146061609295,53264,57.20633864402771,0.2209311136105802
9,0.2562599182128906,0.7254146061609295,58184,69.51232147216797,0.21634823194230476
10,0.2700538635253906,0.7254146061609295,62568,79.85130596160889,0.197367738446177
11,0.2765617370605469,0.7254146061609295,68648,91.16373705863953,0.1959734526765544
12,0.2922821044921875,0.7254146061609295,75972,108.04971218109131,0.1855515476027199
13,0.2889900207519531,0.7254146061609295,81664,122.07840752601624,0.17048102774883808
14,0.3105049133300781,0.7254146061609295,87564,137.29259848594666,0.1586304327499186
15,0.30544281005859375,0.7254146061609295,93468,153.76564717292786,0.15051705355686926
16,0.3284454345703125,0.7254146061609295,100064,177.17670726776123,0.14450501487150638
17,0.361785888671875,0.7254146061609295,108068,208.58672666549683,0.1400294237334928
18,0.3762359619140625,0.7254146061609295,113196,228.97911596298218,0.1311248182028412
19,0.3872718811035156,0.7254146061609295,121320,257.77269172668457,0.12545498051584097
20,0.3990745544433594,0.7254146061609295,128616,288.64295387268066,0.1173451351161008
21,0.4245491027832031,0.7254146061609295,136660,313.75804471969604,0.11360585781141819
22,0.4331703186035156,0.7254146061609295,141176,340.17330408096313,0.10636760908029219
23,0.4329338073730469,0.7254146061609295,147376,376.40032935142517,0.10280829028919061
24,0.4272041320800781,0.7254146061609295,153772,405.34363532066345,0.09720494970924798
25,0.4440040588378906,0.7254146061609295,159424,444.9377293586731,0.09419139697277339
26,0.45806884765625,0.7254146061609295,167208,486.5029547214508,0.0920816273563765
27,0.45916748046875,0.7254146061609295,173776,550.5468685626984,0.09022275398775924
28,0.4613609313964844,0.7254146061609295,181016,595.9250588417053,0.08656823085298981
29,0.482452392578125,0.7254146061609295,187320,631.8309938907623,0.08404639624220848
30,0.517913818359375,0.7254146061609295,193512,668.893431186676,0.08211681503888342
31,0.5683250427246094,0.7254146061609295,201668,719.8772869110107,0.08001383423872903
32,0.6221122741699219,0.7254146061609295,209488,772.9556515216827,0.0789187875183157
33,0.6328010559082031,0.7254146061609295,216860,828.1842606067657,0.07743889215662933
34,0.6425018310546875,0.7254146061609295,222980,898.6095457077026,0.07768388671480203
