step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.9418716430664062,2.409775699786792,29136,0.7130193710327148,1.0
2,1.0138092041015625,2.013426862586908,29728,2.2715260982513428,0.43323883954747927
3,1.0564537048339844,1.1324538618938005,32928,4.9713099002838135,0.37238119026787797
4,1.0885162353515625,0.9289956271625709,38344,7.995562314987183,0.3226195488602136
5,1.1258354187011719,0.6737745971472386,46044,10.514388799667358,0.2735051771450992
6,1.1691741943359375,0.6737745971472386,53360,14.987321138381958,0.25440737075104497
7,1.2002830505371094,0.6737745971472386,58624,17.69614315032959,0.2342926499965345
8,1.2199287414550781,0.6737745971472386,61624,20.4321026802063,0.22087027167756598
9,1.2552833557128906,0.6737745971472386,67604,24.00433325767517,0.20482163642696835
10,1.2896995544433594,0.6737745971472386,73620,29.784151315689087,0.1981492260364455
11,1.3231277465820312,0.6737745971472386,79012,33.945430278778076,0.18439378289716085
12,1.365020751953125,0.6737745971472386,86508,39.2716588973999,0.18017468600192402
13,1.4017715454101562,0.6737745971472386,93096,43.31236672401428,0.16410418586306977
14,1.4342918395996094,0.6737745971472386,99824,48.54801082611084,0.1540085953464145
15,1.4722518920898438,0.6737745971472386,106908,54.309211015701294,0.1419767992082652
16,1.5069465637207031,0.6737745971472386,116520,61.75595235824585,0.1340209276124135
17,1.5581283569335938,0.6737745971472386,124072,71.35751271247864,0.12821232382554976
18,1.5857963562011719,0.6737745971472386,129916,77.1216812133789,0.118914997414913
19,1.6045951843261719,0.6737745971472386,135240,85.01232051849365,0.11277303237403197
20,1.6484489440917969,0.6737745971472386,143916,92.91814398765564,0.10768602635048567
21,1.7077484130859375,0.6737745971472386,150888,100.94304513931274,0.1032800132428196
22,1.7594795227050781,0.6737745971472386,157900,107.80516600608826,0.09958060126096283
23,1.7843513488769531,0.6737745971472386,162684,114.33748626708984,0.09781101498931788
24,1.8113899230957031,0.6737745971472386,169192,120.95557570457458,0.09340668973728936
25,1.8473472595214844,0.6737745971472386,174720,132.82891011238098,0.0898966240914139
26,1.8690719604492188,0.6737745971472386,184268,140.54056072235107,0.08845732089959715
27,1.9399223327636719,0.6737745971472386,190496,150.9917595386505,0.08562236806956174
28,1.9809684753417969,0.6737745971472386,196276,166.41371655464172,0.07994196900499591
29,2.0111923217773438,0.6737745971472386,202312,177.1764805316925,0.07709145379597401
30,2.0439720153808594,0.6737745971472386,208836,185.43764638900757,0.07556424969449946
31,2.0702476501464844,0.6737745971472386,214548,199.419748544693,0.07509914910597605
32,2.097606658935547,0.6737745971472386,221400,208.4859962463379,0.07185118341859259
33,2.1177215576171875,0.6737745971472386,226240,214.6239767074585,0.07027225904453548
34,2.1669692993164062,0.6737745971472386,232860,226.62022018432617,0.07197412509302162
35,2.196155548095703,0.6737745971472386,241040,239.3214089870453,0.07681649021865804
36,2.2227821350097656,0.6737745971472386,244688,252.24580478668213,0.07060746400899909
37,2.26153564453125,0.6737745971472386,250796,262.2652180194855,0.06873885998088276
38,2.2942657470703125,0.6737745971472386,255556,281.72840571403503,0.06849989211796778
39,2.346538543701172,0.6737745971472386,259872,298.16441464424133,0.0693679488414198
40,2.3466567993164062,0.6737745971472386,263748,308.4348647594452,0.059894583949187
41,2.3484268188476562,0.6737745971472386,266144,319.3129005432129,0.04457496718282643
42,2.3588333129882812,0.6737745971472386,268020,330.41159319877625,0.0317159509399968
43,2.369922637939453,0.6737745971472386,271308,344.6465005874634,0.021419221008297244
44,2.3789443969726562,0.6737745971472386,271512,351.8886368274689,0.014357239622576004
45,2.3803176879882812,0.6737745971472386,271912,359.1797409057617,0.009588365997104078
