step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.17628097534179688,2.4492505305860846,41868,2.5769331455230713,1.0
2,0.1988983154296875,2.4492505305860846,42064,7.000077486038208,0.38168425095921066
3,0.20526504516601562,1.597332965487582,45372,15.930266618728638,0.27990059253053706
4,0.21095657348632812,1.597332965487582,49656,23.406209707260132,0.22932956448798783
5,0.2321624755859375,1.3404941204781116,54208,34.3911817073822,0.21028260824019174
6,0.24267196655273438,1.0666631739465007,59900,49.75196194648743,0.19684179246603578
7,0.2662773132324219,1.0201343796551203,65060,63.620213747024536,0.187705623894787
8,0.28218841552734375,1.0201343796551203,67924,78.34907984733582,0.18109426789132255
9,0.29003143310546875,1.0201343796551203,72820,90.49420261383057,0.18744752741525486
10,0.2916107177734375,1.0201343796551203,77256,103.60942935943604,0.1852359695264774
11,0.2926177978515625,1.0201343796551203,80076,113.04245948791504,0.17579863166898774
12,0.3225364685058594,1.0201343796551203,85368,127.4592444896698,0.17833231005880282
13,0.31147003173828125,0.9291756580874283,93260,153.55321669578552,0.1687209307340928
14,0.31150054931640625,0.9291756580874283,98904,176.35150814056396,0.1595026788099591
15,0.3580665588378906,0.9291756580874283,104992,200.73437905311584,0.14924259140978696
16,0.36962127685546875,0.9291756580874283,110196,220.32634496688843,0.13660805132631892
17,0.3806304931640625,0.9291756580874283,115016,247.427636384964,0.13026792281762412
18,0.3895721435546875,0.9291756580874283,122600,269.34629344940186,0.12415192114827252
19,0.3975486755371094,0.9291756580874283,127448,292.56314158439636,0.1166124981278375
20,0.4061393737792969,0.9291756580874283,133196,324.5433373451233,0.11330091857135303
21,0.39852142333984375,0.9291756580874283,138700,358.09414625167847,0.10859252411609377
22,0.40819549560546875,0.9291756580874283,145144,393.47718119621277,0.1038170707544448
23,0.4181098937988281,0.9291756580874283,151940,421.8425579071045,0.09966968083591368
24,0.4613456726074219,0.9291756580874283,157148,451.44321727752686,0.09566855600499488
25,0.4444122314453125,0.9291756580874283,165116,492.31885051727295,0.09140258546993062
26,0.47403717041015625,0.9291756580874283,169800,524.5444185733795,0.08677971348586493
27,0.46990203857421875,0.9291756580874283,174804,557.8261590003967,0.08501278623078844
28,0.4611015319824219,0.9291756580874283,180688,592.4301829338074,0.08259046653297344
29,0.5010986328125,0.9291756580874283,185968,628.0446374416351,0.08205459025121231
30,0.5117988586425781,0.9291756580874283,193724,676.7981147766113,0.07759121930416477
31,0.5178718566894531,0.9291756580874283,197588,714.9561493396759,0.07475473930717653
32,0.4995841979980469,0.9291756580874283,204500,767.0479187965393,0.07443536353209596
33,0.6220588684082031,0.9291756580874283,208616,820.1851785182953,0.07327440765080004
34,0.6316680908203125,0.9291756580874283,215272,861.7648797035217,0.07124037985707368
35,0.6392555236816406,0.9291756580874283,220328,904.6878235340118,0.06904045424064029
36,0.6505928039550781,0.9291756580874283,227496,976.5862956047058,0.06947119019822566
37,0.704193115234375,0.9291756580874283,234020,1022.3275184631348,0.0667393357503861
38,0.7269477844238281,0.9291756580874283,239028,1069.0595269203186,0.06590849779835223
39,0.6866531372070312,0.9291756580874283,244212,1116.9927163124084,0.06484536856377929
40,0.6949996948242188,0.9291756580874283,249264,1165.970900774002,0.06311615630423414
41,0.6949195861816406,0.9291756580874283,254828,1216.0636367797852,0.06137048834200679
42,0.713531494140625,0.9291756580874283,262504,1300.12841463089,0.060626969209112425
43,0.7422103881835938,0.9291756580874283,268804,1353.3333156108856,0.05969720310604672
44,0.7248802185058594,0.9291756580874283,276104,1459.71107339859,0.05999785363979492
45,0.7499160766601562,0.9291756580874283,281968,1516.188852071762,0.05872234349514796
46,0.7230415344238281,0.9291756580874283,285772,1573.4356694221497,0.056414986309258015
47,0.7587547302246094,0.9291756580874283,292820,1669.0165536403656,0.05774868838589585
48,0.7628898620605469,0.9291756580874283,297496,1728.9110605716705,0.05646960908844835
49,0.754638671875,0.9291756580874283,304068,1790.3024797439575,0.05571622074700782
50,0.7522392272949219,0.9291756580874283,310864,1892.174036026001,0.056708775935279246
51,0.7525177001953125,0.9291756580874283,317408,1976.368703365326,0.05652417601454247
52,0.7656402587890625,0.9291756580874283,326712,2063.339183330536,0.055851051583128815
53,0.77655029296875,0.9291756580874283,332744,2152.404427051544,0.05542989039808808
54,0.7876243591308594,0.9291756580874283,339760,2243.6709220409393,0.055405085043041126
55,0.8085250854492188,0.9291756580874283,344596,2314.2679398059845,0.053348196955293865
56,0.8085250854492188,0.9291756580874283,349972,2386.097180366516,0.05224899781815339
57,0.8325653076171875,0.9291756580874283,355736,2481.6204872131348,0.05199867997011395
58,0.8813362121582031,0.9291756580874283,362232,2578.5957181453705,0.0518351162440174
59,0.8578720092773438,0.9291756580874283,367840,2653.875945329666,0.05075062764657333
60,0.8993453979492188,0.9291756580874283,372988,2730.117050886154,0.049525201039900914
61,0.9286994934082031,0.9291756580874283,379796,2807.572411775589,0.04919117863911357
62,0.9189186096191406,0.9291756580874283,386388,2911.089951276779,0.05027814250699905
63,1.0815162658691406,0.9291756580874283,392004,3041.424938440323,0.05018458418680519
64,1.11297607421875,0.9291756580874283,398768,3148.8328261375427,0.04961564162050295
65,1.1605873107910156,0.9291756580874283,405204,3257.8230011463165,0.04904319999250328
66,1.1301498413085938,0.9291756580874283,410120,3342.160006761551,0.04838691601920959
67,1.1016006469726562,0.9291756580874283,417016,3427.832572221756,0.04883465120772527
68,1.1505889892578125,0.9291756580874283,422728,3541.864554643631,0.04888715847298532
69,1.1566696166992188,0.9291756580874283,429568,3657.8764543533325,0.05036011207384662
70,1.1688423156738281,0.9291756580874283,434732,3775.7352998256683,0.04883316785041811
71,1.1765899658203125,0.9291756580874283,441064,3866.7516667842865,0.048912101491372414
72,1.1373329162597656,0.9291756580874283,445932,3959.23010969162,0.050940302113808046
73,1.1946258544921875,0.9291756580874283,453432,4082.2986187934875,0.048456622361849645
74,1.2543296813964844,0.9291756580874283,458000,4176.963151216507,0.04195037083343003
75,1.2631416320800781,0.9291756580874283,461616,4272.728209495544,0.035950491994494065
76,1.2631416320800781,0.9291756580874283,463864,4398.403751373291,0.032603649374388366
77,1.2730484008789062,0.9291756580874283,466232,4494.524528741837,0.03258316929776901
78,1.278289794921875,0.9291756580874283,469360,4591.3832585811615,0.03259502357627242
79,1.2815628051757812,0.9291756580874283,470312,4658.2068400383,0.027818383172236536
80,1.2848434448242188,0.9291756580874283,473132,4817.073257923126,0.02077644128289701
81,1.2848434448242188,0.9291756580874283,474128,4915.265016317368,0.014209387392481008
82,1.2902565002441406,0.9291756580874283,475076,5013.33117556572,0.010157896193161244
83,1.2919349670410156,0.9291756580874283,475180,5081.092999219894,0.0065892831074662594
84,1.2920722961425781,0.9291756580874283,475640,5148.6408631801605,0.004507742324632615
85,1.2949142456054688,0.9291756580874283,475640,5185.785072803497,0.0030380713985551024
86,1.3021316528320312,0.9291756580874283,475688,5253.241359233856,0.0019528604010379143
87,1.3021316528320312,0.9291756580874283,475688,5290.479962110519,0.0011991278868859964
88,1.2290687561035156,0.9291756580874283,475904,5358.0368576049805,0.0007783182200386204
89,1.2914772033691406,0.9291756580874283,475904,5395.406021118164,0.00046550568076915845
90,1.2914772033691406,0.9291756580874283,475904,5432.483483552933,0.0002768946304808825
91,1.2022933959960938,0.9291756580874283,475904,5469.509220123291,0.000177344472733386
92,1.21856689453125,0.9291756580874283,475904,5506.545958280563,0.00011354624120144251
93,1.21856689453125,0.9291756580874283,475904,5543.639712810516,4.730493145438886e-05
