step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,0.17416763305664062,0.7903562364792783,32824,7.840051651000977,1.0
2,0.189849853515625,0.7903562364792783,37164,15.195838212966919,0.5024568382564126
3,0.20599365234375,0.7903562364792783,42644,26.019446849822998,0.3607128262769121
4,0.20934677124023438,0.5382998643820878,46492,35.734588861465454,0.2998146577743702
5,0.21596145629882812,0.5382998643820878,51704,44.15272045135498,0.26852301027696857
6,0.24431228637695312,0.512957826629661,58180,53.76891469955444,0.2541354392982393
7,0.2792472839355469,0.4551426692589075,67296,72.1901695728302,0.24316363929690374
8,0.2822761535644531,0.4551426692589075,75724,89.37675213813782,0.2286183561595854
9,0.3195152282714844,0.4551426692589075,83424,104.08510565757751,0.21539477828410897
10,0.3063697814941406,0.4551426692589075,92624,131.4629135131836,0.20550269709483843
11,0.36077117919921875,0.4551426692589075,104272,156.36551022529602,0.19654484694634552
12,0.3849334716796875,0.4551426692589075,115792,177.85157585144043,0.18546726961963833
13,0.4016914367675781,0.3838089593810991,127772,209.4741973876953,0.17458317315796618
14,0.43988800048828125,0.3838089593810991,140916,253.12227058410645,0.16467459121266056
15,0.434906005859375,0.3838089593810991,152068,301.43334770202637,0.15577109181892143
16,0.4594383239746094,0.3838089593810991,163924,343.67654967308044,0.1455954659495187
17,0.4646034240722656,0.3838089593810991,175524,389.6014461517334,0.13725397116946728
18,0.47539520263671875,0.3838089593810991,186492,427.57549142837524,0.1289845818863402
19,0.5694999694824219,0.3838089593810991,198432,480.48602175712585,0.12295327547695303
20,0.6322059631347656,0.3838089593810991,212180,536.6406788825989,0.11942057702691027
21,0.6491050720214844,0.3838089593810991,223084,595.9613513946533,0.11476523512716355
22,0.6664810180664062,0.3838089593810991,234216,659.0291225910187,0.10953695714580802
23,0.6830863952636719,0.3838089593810991,245848,709.9801375865936,0.10717563330249402
24,0.7003936767578125,0.3838089593810991,256412,796.1649949550629,0.10434282985078495
25,0.6591377258300781,0.3838089593810991,268744,887.4093279838562,0.10321625139860462
26,0.6264305114746094,0.3838089593810991,282996,965.6335406303406,0.10057105705745223
27,0.737548828125,0.3838089593810991,293472,1048.6855881214142,0.09684094394354988
28,0.7411766052246094,0.3838089593810991,304168,1115.8091144561768,0.09388658501327703
29,0.7592506408691406,0.3838089593810991,316960,1207.8429176807404,0.09148305972451676
30,0.7775382995605469,0.3838089593810991,328088,1300.8856935501099,0.08900776523939209
31,0.7951164245605469,0.3838089593810991,339884,1419.3638517856598,0.08727876738151606
32,0.807373046875,0.3838089593810991,348904,1520.5190315246582,0.08495514062293731
33,0.890533447265625,0.3838089593810991,361544,1622.4311170578003,0.08252851125776764
34,0.9079322814941406,0.3838089593810991,373900,1753.3169212341309,0.08035419445576646
35,0.9251480102539062,0.3838089593810991,384696,1864.39617562294,0.07893255538346974
36,1.034515380859375,0.3838089593810991,398304,1951.8644137382507,0.0769156310195768
