step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
1,6.348899841308594,0.22948859554294734,1288092,95.1632034778595,1.0
2,7.969940185546875,0.17354251005822563,1889760,199.741765499115,0.5097053505234379
3,8.917858123779297,0.17354251005822563,2211164,313.10898208618164,0.3223088991951877
4,9.604259490966797,0.17354251005822563,2453856,419.51337003707886,0.22385461014114263
5,9.641632080078125,0.17354251005822563,2628516,550.8000702857971,0.17023223970436974
6,9.80242919921875,0.17354251005822563,2765896,696.3168179988861,0.1330209294453103
7,9.983963012695312,0.17354251005822563,2886184,826.624769449234,0.10976272869192127
8,10.397964477539062,0.17354251005822563,2970672,958.7086737155914,0.09364291536721094
9,10.786231994628906,0.17354251005822563,3044680,1053.523540019989,0.08859146967283568
10,10.676643371582031,0.17354251005822563,3123688,1213.1598823070526,0.08846494578685762
11,10.918251037597656,0.17354251005822563,3190524,1335.5523869991302,0.08996750325726116
12,10.881126403808594,0.17354251005822563,3263172,1484.1678721904755,0.09159404867558364
13,11.05600357055664,0.17354251005822563,3335108,1655.1935331821442,0.09345599965895947
14,11.253612518310547,0.17354251005822563,3413096,1834.3702239990234,0.09551741119393989
15,11.277885437011719,0.17354251005822563,3489068,1968.3545236587524,0.09715133756913757
16,11.276405334472656,0.17354251005822563,3551404,2083.672860622406,0.09855535074891705
17,11.732292175292969,0.17354251005822563,3629588,2302.346307992935,0.10003670838574741
18,12.064929962158203,0.17354251005822563,3708040,2449.1863265037537,0.10074107055641401
19,12.499736785888672,0.17354251005822563,3786052,2566.646529197693,0.10129054874770153
